Brand,Category_Name,Color,Discount,Gender,ProductID,Product_Description,Product_Name,SKU,Selling_Price,Size,Sub-Category,error_reason
Prestige,Home & Kitchen,Green,20,nan,PROD_00933,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Prestige Refrigerators Premium,SKU-HOM-0933,50199.2,nan,Refrigerators,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Grey,5,nan,PROD_00786,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Prestige Kitchen Appliances Premium,SKU-HOM-0786,48706.5,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Grey,10,nan,PROD_00900,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Prestige Air Conditioners Pro,SKU-HOM-0900,84377.7,nan,Air Conditioners,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Grey,15,nan,PROD_00842,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Prestige Home Furnitures Premium,SKU-HOM-0842,14752.6,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Grey,15,nan,PROD_00944,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Prestige Refrigerators Pro,SKU-HOM-0944,77696.8,nan,Refrigerators,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Grey,20,nan,PROD_00926,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Prestige Refrigerators Deluxe,SKU-HOM-0926,41519.2,nan,Refrigerators,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Grey,25,nan,PROD_00834,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Prestige Kitchen Appliances Classic,SKU-HOM-0834,38430.75,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Maroon,5,nan,PROD_00791,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Prestige Kitchen Appliances Premium,SKU-HOM-0791,49213.8,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Maroon,15,nan,PROD_00849,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Prestige Home Furnitures Premium,SKU-HOM-0849,9976.45,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Maroon,25,nan,PROD_00812,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Prestige Kitchen Appliances Deluxe,SKU-HOM-0812,37077.0,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Maroon,25,nan,PROD_00862,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Prestige Home Furnitures Pro,SKU-HOM-0862,32735.25,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Maroon,25,nan,PROD_00886,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Prestige Air Conditioners Premium,SKU-HOM-0886,36916.5,nan,Air Conditioners,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Maroon,30,nan,PROD_00970,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Prestige Washing Machines Deluxe,SKU-HOM-0970,8132.6,nan,Washing Machines,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Navy,5,nan,PROD_00957,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Prestige Washing Machines Pro,SKU-HOM-0957,77463.0,nan,Washing Machines,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Navy,30,nan,PROD_00914,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Prestige Refrigerators Classic,SKU-HOM-0914,46965.1,nan,Refrigerators,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Pink,10,nan,PROD_00859,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Prestige Home Furnitures Pro,SKU-HOM-0859,67510.8,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Pink,10,nan,PROD_00969,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Prestige Washing Machines Pro,SKU-HOM-0969,7575.3,nan,Washing Machines,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Pink,20,nan,PROD_00783,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Prestige Kitchen Appliances Pro,SKU-HOM-0783,53656.0,nan,Kitchen Appliances,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Red,5,nan,PROD_00930,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Prestige Refrigerators Deluxe,SKU-HOM-0930,60401.95,nan,Refrigerators,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Red,20,nan,PROD_00882,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Prestige Air Conditioners Classic,SKU-HOM-0882,39442.4,nan,Air Conditioners,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Red,20,nan,PROD_00962,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Prestige Washing Machines Deluxe,SKU-HOM-0962,54853.6,nan,Washing Machines,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,Red,30,nan,PROD_00898,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Prestige Air Conditioners Deluxe,SKU-HOM-0898,8348.9,nan,Air Conditioners,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,White,5,nan,PROD_00841,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Prestige Home Furnitures Premium,SKU-HOM-0841,17352.7,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Prestige,Home & Kitchen,White,20,nan,PROD_00875,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Prestige Home Furnitures Advanced,SKU-HOM-0875,67230.4,nan,Home Furnitures,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,Beige,20,nan,PROD_01064,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Puma Cardio Equipment Pro,SKU-SPO-1064,36359.2,nan,Cardio Equipment,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,Beige,30,nan,PROD_01014,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Puma Cricket Premium,SKU-SPO-1014,9090.2,nan,Cricket,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,Black,20,nan,PROD_00994,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Puma Fitness Accessories Premium,SKU-SPO-0994,35864.0,nan,Fitness Accessories,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,Black,20,nan,PROD_01013,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Puma Cricket Advanced,SKU-SPO-1013,35721.6,nan,Cricket,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,Black,20,nan,PROD_01034,"Combines practicality, durability, and modern design, providing an excellent experience for sports and fitness routines.",Puma Cricket Deluxe,SKU-SPO-1034,30681.6,nan,Cricket,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,Black,30,nan,PROD_01035,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Puma Cricket Pro,SKU-SPO-1035,56637.0,nan,Cricket,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,Blue,10,nan,PROD_01047,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Puma Badminton Deluxe,SKU-SPO-1047,9977.4,nan,Badminton,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,Green,20,nan,PROD_01018,"Combines practicality, durability, and modern design, providing an excellent experience for sports and fitness routines.",Puma Cricket Premium,SKU-SPO-1018,29698.4,nan,Cricket,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,Green,30,nan,PROD_01041,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Puma Badminton Pro,SKU-SPO-1041,22316.7,nan,Badminton,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,Grey,15,nan,PROD_00981,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Puma Fitness Accessories Classic,SKU-SPO-0981,54041.3,nan,Fitness Accessories,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,Grey,15,nan,PROD_01070,"Combines practicality, durability, and modern design, providing an excellent experience for sports and fitness routines.",Puma Cardio Equipment Deluxe,SKU-SPO-1070,33102.4,nan,Cardio Equipment,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,Pink,10,nan,PROD_01007,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Puma Fitness Accessories Classic,SKU-SPO-1007,37870.2,nan,Fitness Accessories,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,Pink,20,nan,PROD_01031,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Puma Cricket Premium,SKU-SPO-1031,57539.2,nan,Cricket,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,Pink,20,nan,PROD_01066,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Puma Cardio Equipment Deluxe,SKU-SPO-1066,66398.4,nan,Cardio Equipment,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,Pink,25,nan,PROD_01046,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Puma Badminton Advanced,SKU-SPO-1046,59799.75,nan,Badminton,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,Red,10,nan,PROD_00982,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Puma Fitness Accessories Premium,SKU-SPO-0982,23368.5,nan,Fitness Accessories,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,Red,15,nan,PROD_01004,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Puma Fitness Accessories Pro,SKU-SPO-1004,72911.3,nan,Fitness Accessories,Gender: invalid value | Size: invalid value
Puma,Sports & Fitness,White,5,nan,PROD_01076,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Puma Cardio Equipment Pro,SKU-SPO-1076,24594.55,nan,Cardio Equipment,Gender: invalid value | Size: invalid value
Samsung,Electronics,Beige,10,nan,PROD_00576,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Samsung TV Pro,SKU-ELE-0576,44262.9,nan,TV,Gender: invalid value | Size: invalid value
Samsung,Electronics,Beige,15,nan,PROD_00723,"This product combines cutting-edge technology, stylish design, and excellent functionality. Ideal for daily use, entertainment, and productivity.",Samsung Mobiles Pro,SKU-ELE-0723,39824.2,nan,Mobiles,Gender: invalid value | Size: invalid value
Samsung,Electronics,Beige,20,nan,PROD_00563,"Experience unmatched performance with latest features, high-resolution display, and extended battery life. Perfect for professionals, students, and tech enthusiasts seeking reliable gadgets in India.",Samsung Laptops Deluxe,SKU-ELE-0563,53112.8,nan,Laptops,Gender: invalid value | Size: invalid value
